row,product_name,missing_files,expected_count,missing_count
849,טלפון סלולרי Redmi Note 14 Pro 5G 12GB+512GB,"redmi-note-14-o7-black_1.jpg, redmi-note-14-o7-black_7.jpg, redmi-note-14-o7-black_2.jpg, redmi-note-14-o7-black_3.jpg, redmi-note-14-o7-black_4.jpg, redmi-note-14-o7-black_5.jpg, redmi-note-14-o7-black_6.jpg, redmi-note-14-pro-5g-o16-black_7.jpg, redmi-note-14-pro-5g-o16-black_1.jpg, redmi-note-14-pro-5g-o16-black_2.jpg, redmi-note-14-pro-5g-o16-black_3.jpg, redmi-note-14-pro-5g-o16-black_4.jpg, redmi-note-14-pro-5g-o16-black_5.jpg, redmi-note-14-pro-5g-o16-black_6.jpg",14,14
850,טלפון סלולרי Redmi Note 14 Pro 5G 12GB+512GB,"redmi-note-14-o7-black_1.jpg, redmi-note-14-o7-black_7.jpg, redmi-note-14-o7-black_2.jpg, redmi-note-14-o7-black_3.jpg, redmi-note-14-o7-black_4.jpg, redmi-note-14-o7-black_5.jpg, redmi-note-14-o7-black_6.jpg, redmi-note-14-pro-5g-o16-black_7.jpg, redmi-note-14-pro-5g-o16-black_1.jpg, redmi-note-14-pro-5g-o16-black_2.jpg, redmi-note-14-pro-5g-o16-black_3.jpg, redmi-note-14-pro-5g-o16-black_4.jpg, redmi-note-14-pro-5g-o16-black_5.jpg, redmi-note-14-pro-5g-o16-black_6.jpg",14,14
851,SONOS - רמקול חכם Era 100,"optimo1_3qlow_white.jpg, optimo1_white_top.jpg, optimo1_3qhero_white.jpg, optimo1_3qlow_black.jpg, optimo1_back_black.jpg, optimo1_back_white.jpg, optimo1_black_top.jpg, optimo1_bottom_black.jpg, optimo1_front_white.jpg, optimo1_side_white.jpg",10,10
852,SONOS - רמקול חכם Era 300,"optimo2_3qlow_white.jpg, optimo2_side_white.jpg, optimo2_3qlow_black.jpg, optimo2_3q_hero_black.jpg, optimo2_3q_hero_white.jpg, optimo2_front_hero_black.jpg, optimo2_front_hero_white.jpg, optimo2_side_black.jpg",8,8
853,כיסוי OtterBox Symmetry Stardust לסדרת Galaxy S25,"galaxy-s25-ultra-sym-clear-mag-stardust-split.jpg, galaxy-s25-ultra-sym-clear-mag-stardust-pkg-1.jpg",2,2
854,Galaxy S25 Plus,galaxy-s25-ultra-sym-clear-mag-stardust-split.jpg,1,1
855,Galaxy S25 Ultra,galaxy-s25-ultra-sym-clear-mag-stardust-split.jpg,1,1
856,כיסוי OtterBox Symmetry לסדרת Galaxy S25 - בצבע שחור,"galaxy-s25-ultra-sym-mag-black-split.jpg, galaxy-s25-ultra-sym-mag-black-pkg-1.jpg",2,2
857,Galaxy S25,galaxy-s25-ultra-sym-mag-black-split.jpg,1,1
858,Galaxy S25 Plus,galaxy-s25-ultra-sym-mag-black-split.jpg,1,1
859,Galaxy S25 Ultra,galaxy-s25-ultra-sym-mag-black-split.jpg,1,1
860,כיסוי OtterBox Symmetry לסדרת Galaxy S25 - שקוף,"galaxy-s25-ultra-sym-clear-mag-clear-split.jpg, galaxy-s25-ultra-sym-clear-mag-clear-pkg-1.jpg",2,2
861,Galaxy S25,galaxy-s25-ultra-sym-clear-mag-clear-split.jpg,1,1
862,Galaxy S25 Plus,galaxy-s25-ultra-sym-clear-mag-clear-split.jpg,1,1
863,Galaxy S25 Ultra,galaxy-s25-ultra-sym-clear-mag-clear-split.jpg,1,1
864,Rise Solo Qi2 Wireless Charger – מטען אלחוטי יחיד,_mg_3760-2.jpg,1,1
868,Rise 3-in-1 Qi2 Wireless Charger – מטען אלחוטי משולש,"3in1_sandstone.png, 3in1open_black.png, 3in1open_sandstone.png, 3in1side_black.png, 3in1standby_black.png, 3in1standby_sandstone.png, 3in1top_black.png, 3in1top_sandstone.png",9,8
870,Sandstone,3in1_sandstone.png,1,1
871,כיסוי ל AirPods 4 – LAUT HUEX PROTECT,"2.jpg, 3.jpg, 4.jpg, 2.jpg, 3.jpg, 2.jpg, 1.jpg, 5.jpg, 2.jpg",9,9
872,Black,2.jpg,1,1
873,Clear,"2.jpg, 3.jpg, 4.jpg, 2.jpg, 3.jpg, 2.jpg, 1.jpg, 5.jpg, 2.jpg",9,9
874,Blue,4.jpg,1,1
875,Pink,5.jpg,1,1
876,מעמד מגנטי MagicMount Pro2 4-ב-1 למזגן/לוח מחוונים,"mp2odvm_ps1.png, mp2odvm_fcs_3.png, mp2ov.png, mp2v.png, mp2_fcs_1.png, mp2_fcs_2.png, mp2d.png, mp2od.png, mp2odvm_fcs_1.png",9,9
877,Black,"mp2odvm_ps1.png, mp2odvm_fcs_3.png, mp2ov.png, mp2v.png, mp2_fcs_1.png, mp2_fcs_2.png, mp2d.png, mp2od.png, mp2odvm_fcs_1.png",9,9
878,מעמד MagSafe MagicMount SELECT לחלון/לוח מחוונים,"magwsm2_magicmount_dash_window_ps3_hr.jpg, magwsm2_magicmount_window_dash_ps2.jpg, magicmount_mag_square_fcs.png, magwsm2_ghosted4.jpg",4,4
879,Black,"magwsm2_magicmount_dash_window_ps3_hr.jpg, magwsm2_magicmount_window_dash_ps2.jpg, magicmount_mag_square_fcs.png, magwsm2_ghosted4.jpg",4,4
880,מעמד מגנטי magicMOUNT - למזגן,"4.jpg, 5.jpg",4,2
881,Black,"4.jpg, 5.jpg",4,2
882,מעמד מגנטי magicMOUNT לחלון/לוח מחוונים,"magwsm2_magicmount_window_dash_ps2.jpg, magicmount_mag_square_fcs.png, magwsm2_ghosted4.jpg, magwsm2_magicmount_dash_window_ps3_hr.jpg",4,4
883,Black,"magwsm2_magicmount_window_dash_ps2.jpg, magicmount_mag_square_fcs.png, magwsm2_ghosted4.jpg, magwsm2_magicmount_dash_window_ps3_hr.jpg",4,4
884,מעמד מגנטי magicMOUNT להדבקה על משטחים,mp2odvm_fcs_3.png,2,1
885,Black,mp2odvm_fcs_3.png,2,1
886,Re-new | טלפון סלולרי Samsung Galaxy S23 FE 5G 128GB,"250_sm-s711_galaxys23fe_front_cream_thumb.png, 250_sm-s711_galaxys23fe_backr30_cream_thumb.png, sm-s711_galaxys23fe_backl30_cream_thumb.png, sm-s711_galaxys23fe_front_graphite_thumb.png, sm-s711_galaxys23fe_front_purple_thumb.png, sm-s711_galaxys23fe_front_mint_thumb.png",7,6
887,מסך,"250_sm-s711_galaxys23fe_front_cream_thumb.png, 250_sm-s711_galaxys23fe_backr30_cream_thumb.png, sm-s711_galaxys23fe_backl30_cream_thumb.png, sm-s711_galaxys23fe_front_graphite_thumb.png, sm-s711_galaxys23fe_front_purple_thumb.png, sm-s711_galaxys23fe_front_mint_thumb.png",7,6
888,Samsung Galaxy S23 FE 5G 128GB Cream,"250_sm-s711_galaxys23fe_front_cream_thumb.png, 250_sm-s711_galaxys23fe_backr30_cream_thumb.png, sm-s711_galaxys23fe_backl30_cream_thumb.png, sm-s711_galaxys23fe_front_graphite_thumb.png, sm-s711_galaxys23fe_front_purple_thumb.png, sm-s711_galaxys23fe_front_mint_thumb.png",7,6
889,Xiaomi TV S Mini LED 2025,"xiaomi-tv-s-mini-led-55-2025-1.jpg, 889f0599-6463-4b63-9200-d2f5db6b2678.jpg, 4af3d0a6-483e-4781-b162-91d028845a5c.jpg",3,3
890,"55""","xiaomi-tv-s-mini-led-55-2025-1.jpg, 889f0599-6463-4b63-9200-d2f5db6b2678.jpg, 4af3d0a6-483e-4781-b162-91d028845a5c.jpg",3,3
891,"65""","xiaomi-tv-s-mini-led-55-2025-1.jpg, 889f0599-6463-4b63-9200-d2f5db6b2678.jpg, 4af3d0a6-483e-4781-b162-91d028845a5c.jpg",3,3
892,"75""","xiaomi-tv-s-mini-led-55-2025-1.jpg, 889f0599-6463-4b63-9200-d2f5db6b2678.jpg, 4af3d0a6-483e-4781-b162-91d028845a5c.jpg",3,3
893,"Xiaomi TV Max 2025 QLED 85""","xiaomi-tv-max-100_1.jpg, xiaomi-tv-max-85_2.jpg, xiaomi-tv-max-85_3-1.jpg, xiaomi-tv-max-85_4.jpg",4,4
894,Xiaomi TV A Pro 43'',"3b07e226-b9f8-4f2b-a1e6-457e90a827b7.jpg, 6c83ba60-a04c-4b96-befe-f3c641db1db9.jpg, c36d7515-aaca-408b-bf12-b7c736b10652.jpg, 30da395d-7069-4d73-9686-1b884c5d6bc2.jpg, 7359d07f-99bf-4561-b3c3-98f53be435f8.jpg",5,5
895,Re-New | טלפון סלולרי iPhone 14 Pro 256GB,"iphone_14_pro_silver_pdp_image_position-1a__en-us.png, iphone_14_pro_silver_pdp_image_position-2__en-us.png, iphone_14_pro_silver_pdp_image_position-3__en-us.png",3,3
896,כסף,"iphone_14_pro_silver_pdp_image_position-1a__en-us.png, iphone_14_pro_silver_pdp_image_position-2__en-us.png, iphone_14_pro_silver_pdp_image_position-3__en-us.png",3,3
897,שחור,iphone_14_pro_space_black_pdp_image_position-1a__en-us.png,1,1
898,iPhone 14 Pro 256GB Deep Purple,iphone_14_pro_deep_purple_pdp_image_position-1a__en-us.png,1,1
899,Re-New | טלפון סלולרי iPhone 13 Pro Max 256GB,"iphone_13_pro_max_graphite_pdp_image_position-1a__wwen.jpg, iphone_13_pro_max_graphite_pdp_image_position-2__wwen.jpg",2,2
900,iPhone 13 Pro Max 256GB silver,iphone_13_pro_max_silver_pdp_image_position-1a__wwen.jpg,1,1
901,iPhone 13 Pro Max 256GB Blue,iphone_13_pro_max_sierra_blue_pdp_image_position-1a__wwen.jpg,1,1
902,iPhone 13 Pro Max 256GB Gold,iphone_13_pro_max_gold_pdp_image_position-1a__wwen.jpg,1,1
903,iPhone 13 Pro Max 256GB graphite grey,iphone_13_pro_max_graphite_pdp_image_position-1a__wwen.jpg,1,1
904,שעון חכם Samsung Galaxy Watch 7 LTE 40mm,"sm-l300_002_front2_cream_240429.jpg, sm-l300_001_front_cream_240429.jpg, sm-l305_005_side_cream_240429.jpg, sm-l305_006_front3_cream_240429.jpg, galaxy-watch7_lifestyle-kv_sleep_2p_rgb_240513.jpg",5,5
905,שעון חכם Samsung Galaxy Watch 7 LTE 40mm - Cream,"sm-l300_002_front2_cream_240429.jpg, sm-l300_001_front_cream_240429.jpg, sm-l305_005_side_cream_240429.jpg, sm-l305_006_front3_cream_240429.jpg, galaxy-watch7_lifestyle-kv_sleep_2p_rgb_240513.jpg",5,5
906,שעון חכם Samsung Galaxy Watch 7 BT 40mm,"sm-l300_001_front_cream_240429.jpg, sm-l300_002_front2_cream_240429.jpg, sm-l305_005_side_cream_240429.jpg, sm-l305_006_front3_cream_240429.jpg, sm-l300_001_front_green_240429.jpg, sm-l300_002_front2_green_240429.jpg, sm-l305_005_side_green_240429.jpg, sm-l305_006_front3_green_240429.jpg, galaxy-watch-ultra_lifestyle-kv_rock-climbing_1p_rgb_240523.jpg, galaxy-watch7_lifestyle-kv_sleep_2p_rgb_240513.jpg",10,10
907,שעון חכם Samsung Galaxy Watch 7 BT 40mm - Cream,sm-l300_002_front2_cream_240429.jpg,1,1
908,שעון חכם Samsung Galaxy Watch 7 BT 40mm - Green,sm-l300_002_front2_green_240429.jpg,1,1
909,שעון חכם Samsung Galaxy Watch 7 LTE 44mm,"sm-l310_001_front_silver_240429.jpg, sm-l310_002_front2_silver_240429.jpg, sm-l310_003_l-perspective_silver_240429.jpg, sm-l310_004_dynamic_silver_240429.jpg, sm-l310_005_side_silver_240429.jpg, sm-l310_006_front3_silver_240429.jpg, galaxy-watch-ultra_lifestyle-kv_rock-climbing_1p_rgb_240523.jpg, galaxy-watch7_lifestyle-kv_sleep_2p_rgb_240513.jpg",8,8
910,שעון חכם Samsung Galaxy Watch 7 LTE 44mm - Cream,"sm-l310_001_front_silver_240429.jpg, sm-l310_002_front2_silver_240429.jpg, sm-l310_003_l-perspective_silver_240429.jpg, sm-l310_004_dynamic_silver_240429.jpg, sm-l310_005_side_silver_240429.jpg, sm-l310_006_front3_silver_240429.jpg, galaxy-watch-ultra_lifestyle-kv_rock-climbing_1p_rgb_240523.jpg, galaxy-watch7_lifestyle-kv_sleep_2p_rgb_240513.jpg",8,8
911,Re-New | טלפון סלולרי iPhone 13 Pro 128GB,"iphone_13_pro_graphite_pdp_image_position-2__wwen.jpg, iphone_13_pro_gold_pdp_image_position-2__wwen.jpg",2,2
912,iPhone 13 Pro 128GB Silver,iphone_13_pro_silver_pdp_image_position-1a__wwen.jpg,1,1
913,iPhone 13 Pro 128GB Sierra Blue,iphone_13_pro_sierra_blue_pdp_image_position-1a__wwen.jpg,1,1
914,iPhone 13 Pro 128GB Gold,iphone_13_pro_gold_pdp_image_position-2__wwen.jpg,1,1
915,iPhone 13 Pro 128GB Graphite,iphone_13_pro_graphite_pdp_image_position-1a__wwen.jpg,1,1
916,iPhone 13 Pro 128GB Alpine Green,iphone-13-pro-green-select.png,1,1
917,Re-New | טלפון סלולרי iPhone 13 Pro 256GB,"iphone_12_black_hero_2-up_cropped_print__usen.tif, iphone_12_blue_hero_2-up_cropped_print__usen.tif, iphone_12_hero_5-up_red_print__wwen.tif, iphone_12_lineup_print__wwen.tif",4,4
918,iPhone 13  PRO 256GB silver,iphone_13_pro_silver_pdp_image_position-1a__wwen.jpg,1,1
919,iPhone 13  PRO 256GB Blue,iphone_13_pro_sierra_blue_pdp_image_position-1a__wwen.jpg,1,1
920,iPhone 13  PRO 256GB Gold,iphone_13_pro_max_gold_pdp_image_position-1a__wwen.jpg,1,1
921,iPhone 13  PRO 256GB graphite grey,iphone_13_pro_graphite_pdp_image_position-1a__wwen.jpg,1,1
922,Re-New | טלפון סלולרי iPhone 13 256GB,"iphone_13_blue_pdp_image_position-2__wwen.jpg, iphone_13_midnight_pdp_image_position-2__wwen.jpg, iphone_13_productred_pdp_image_position-2__wwen.jpg, iphone_13_starlight_pdp_image_position-2__wwen.jpg, iphone_13_pink_pdp_image_position-2__wwen.jpg",5,5
923,iPhone 13 256GB Blue,iphone_13_blue_pdp_image_position-1a__wwen.jpg,1,1
924,iPhone 13 256GB Pink,iphone_13_pink_pdp_image_position-1a__wwen.jpg,1,1
925,iPhone 13 256GB White,iphone_13_starlight_pdp_image_position-1a__wwen.jpg,1,1
926,iPhone 13 256GB Black,iphone_13_midnight_pdp_image_position-1a__wwen.jpg,1,1
927,Re-New | טלפון סלולרי iPhone 14 128GB,"iphone_14_midnight_pdp_image_position-2__en-us.png, iphone_14_midnight_pdp_image_position-3__en-us.png, iphone_14_blue_pdp_image_position-3__en-us.png, iphone_14_productred_pdp_image_position-2__en-us.png, iphone_14_productred_pdp_image_position-3__en-us.png, iphone_14_purple_pdp_image_position-3__en-us.png, iphone_14_purple_pdp_image_position-2__en-us.png, iphone_14_starlight_pdp_image_position-2__en-us.png, iphone_14_starlight_pdp_image_position-3__en-us.png",11,9
929,iPhone 14 128GB Blue,iphone_14_blue_pdp_image_position-1a__en-us.png,1,1
931,iPhone 14 128GB Starlight,iphone_14_starlight_pdp_image_position-1a__en-us.png,1,1
932,Re-New | טלפון סלולרי iPhone 14 Pro Max 128GB,"iphone_14_pro_max_space_black_pdp_image_position-1a__en-us.png, iphone_14_pro_max_space_black_pdp_image_position-2__en-us.png, iphone_14_pro_max_space_black_pdp_image_position-3__en-us.png, iphone_14_pro_max_silver_pdp_image_position-2__en-us.png, iphone_14_pro_max_silver_pdp_image_position-3__en-us.png, iphone_14_pro_max_gold_pdp_image_position-2__en-us.png, iphone_14_pro_max_deep_purple_pdp_image_position-3__en-us.png, iphone_14_pro_max_deep_purple_pdp_image_position-2__en-us.png",9,8
933,iPhone 14 Pro Max 128GB Space Black,iphone_14_pro_max_space_black_pdp_image_position-1a__en-us.png,1,1
934,iPhone 14 Pro Max 128GB Silver,iphone_14_pro_max_silver_pdp_image_position-1a__en-us.png,1,1
935,iPhone 14 Pro Max 128GB Gold,iphone_14_pro_max_gold_pdp_image_position-1a__en-us.png,1,1
936,Re-New | טלפון סלולרי iPhone 14 Pro Max 256GB,"iphone_14_pro_max_space_black_pdp_image_position-1a__en-us.png, iphone_14_pro_max_space_black_pdp_image_position-2__en-us.png, iphone_14_pro_max_space_black_pdp_image_position-3__en-us.png, iphone_14_pro_max_silver_pdp_image_position-2__en-us.png, iphone_14_pro_max_silver_pdp_image_position-3__en-us.png, iphone_14_pro_max_gold_pdp_image_position-2__en-us.png, iphone_14_pro_max_deep_purple_pdp_image_position-3__en-us.png, iphone_14_pro_max_deep_purple_pdp_image_position-2__en-us.png",9,8
937,iPhone 14 Pro Max 256GB Space Black,iphone_14_pro_max_space_black_pdp_image_position-1a__en-us.png,1,1
939,iPhone 14 Pro Max 256GB Silver,iphone_14_pro_max_silver_pdp_image_position-1a__en-us.png,1,1
940,iPhone 14 Pro Max 256GB Gold,iphone_14_pro_max_gold_pdp_image_position-1a__en-us.png,1,1
947,Re-new | טלפון סלולרי Samsung Galaxy S22 Ultra 5G 512GB,"sm-s908_galaxys22ultra_front_phantomblack_211119.png, sm-s908_galaxys22ultra_deviceback_phantomblack_211119.png",2,2
948,samsung galaxy s22 Ultra black,sm-s908_galaxys22ultra_front_phantomblack_211119.png,1,1
949,samsung galaxy s22 Ultra white,sm-s908_galaxys22ultra_front_phantomwhite_211119.png,1,1
958,קונסולת משחק Nintendo Switch OLED 32GB - מהדורת Mario Kart Deluxe 8 עם מנוי שנתי,"mario7.png, mario8.png",2,2
959,קונסולת משחק Nintendo Switch OLED 32GB - מהדורת Mario Kart Deluxe 8 עם מנוי שנתי,"mario7.png, mario8.png",2,2
960,מצלמת רכב חכמה דו-כיוונית 70mai Dash Cam A510-1,"70mai-dash-cam-a510-1-_1.jpg, 70mai-dash-cam-a510-1-_8.jpg",2,2
961,Black,"70mai-dash-cam-a510-1-_1.jpg, 70mai-dash-cam-a510-1-_8.jpg",2,2
962,מצלמת רכב 4K-HDR חכמה דו-כיוונית 70mai Dash Cam A810-2,"70mai-dash-cam-a810_1.jpg, 170mai-dash-cam-a800s-1_8.jpg, 70mai-dash-cam-a810_.jpg, 70mai-dash-cam-a810_2.jpg, 70mai-dash-cam-a810_4.jpg, 70mai-dash-cam-a810_3.jpg, 70mai-dash-cam-a810_6.jpg, 70mai-dash-cam-a810_7.jpg, 170mai-dash-cam-a800s-1_1.jpg, 70mai-dash-cam-a810_8.jpg",10,10
963,Black,"70mai-dash-cam-a810_1.jpg, 170mai-dash-cam-a800s-1_8.jpg, 70mai-dash-cam-a810_.jpg, 70mai-dash-cam-a810_2.jpg, 70mai-dash-cam-a810_4.jpg, 70mai-dash-cam-a810_3.jpg, 70mai-dash-cam-a810_6.jpg, 70mai-dash-cam-a810_7.jpg, 170mai-dash-cam-a800s-1_1.jpg, 70mai-dash-cam-a810_8.jpg",10,10
964,Re-new | טלפון סלולרי Samsung Galaxy S22 Ultra 5G 256GB,"sm-s908_galaxys22ultra_front_phantomwhite_211119.png, sm-s908_galaxys22ultra_devicepenback_phantomwhite_211119.png, sm-s908_galaxys22ultra_deviceback_phantomwhite_211119.png, sm-s908_galaxys22ultra_front_phantomblack_211119.png, sm-s908_galaxys22ultra_deviceback_phantomblack_211119.png",5,5
965,samsung galaxy s22 Ultra black,sm-s908_galaxys22ultra_front_phantomblack_211119.png,1,1
966,samsung galaxy s22 Ultra white,sm-s908_galaxys22ultra_front_phantomwhite_211119.png,1,1
967,samsung galaxy s22 Green,sm-s908_galaxys22ultra_front_green_211119.png,1,1
968,samsung galaxy s22 Ultra Burgundy,sm-s908_galaxys22ultra_front_burgundy_211119.png,1,1
969,שואב אבק שוטף רובוטי משולב שיאומי דגם Xiaomi Robot Vacuum X20 Max,"xiaomi-robot-vacuum-x20-max_1.jpg, xiaomi-robot-vacuum-x20-max_5.jpg, xiaomi-robot-vacuum-x20-max_2.jpg, xiaomi-robot-vacuum-x20-max_3.jpg, xiaomi-robot-vacuum-x20-max_4.jpg",5,5
970,שואב אבק שוטף רובוטי משולב שיאומי דגם Xiaomi Robot Vacuum X20 Max,"xiaomi-robot-vacuum-x20-max_1.jpg, xiaomi-robot-vacuum-x20-max_5.jpg, xiaomi-robot-vacuum-x20-max_2.jpg, xiaomi-robot-vacuum-x20-max_3.jpg, xiaomi-robot-vacuum-x20-max_4.jpg",5,5
971,שואב אבק שוטף רובוטי שיאומי דגם Xiaomi Robot Vacuum S20,"xiaomi-robot-vacuum-s20_81114_81115_white_3.jpg, xiaomi-robot-vacuum-s20_81114_81115_white.jpg, xiaomi-robot-vacuum-s20_81114_81115_white_2.jpg, xiaomi-robot-vacuum-s20_81114_81115_white_4.jpg, xiaomi-robot-vacuum-s20_81114_81115_white_5.jpg, xiaomi-robot-vacuum-s20_81114_81115_black.jpg, xiaomi-robot-vacuum-s20_81114_81115_black_2.jpg, xiaomi-robot-vacuum-s20_81114_81115_black_3.jpg, xiaomi-robot-vacuum-s20_81114_81115_black_4.jpg, xiaomi-robot-vacuum-s20_81114_81115_black_5.jpg",10,10
972,שחור,xiaomi-robot-vacuum-s20_81114_81115_black_3.jpg,1,1
973,לבן,xiaomi-robot-vacuum-s20_81114_81115_white_3.jpg,1,1
974,שואב אבק שוטף רובוטי שיאומי דגם Xiaomi Robot Vacuum S20 Plus,"xiaomi-robot-vacuum-s20-_81116_81117_white_3.jpg, xiaomi-robot-vacuum-s20-_81116_81117_white.jpg, xiaomi-robot-vacuum-s20-_81116_81117_white_2.jpg, xiaomi-robot-vacuum-s20-_81116_81117_white_4.jpg, xiaomi-robot-vacuum-s20-_81116_81117_black.jpg, xiaomi-robot-vacuum-s20-_81116_81117_black_2.jpg, xiaomi-robot-vacuum-s20-_81116_81117_black_3.jpg, xiaomi-robot-vacuum-s20-_81116_81117_black_4.jpg",8,8
975,שחור,xiaomi-robot-vacuum-s20-_81116_81117_black_3.jpg,1,1
976,לבן,xiaomi-robot-vacuum-s20-_81116_81117_white_3.jpg,1,1
977,שואב אבק אלחוטי נטען דגם Xiaomi Vacuum Cleaner G20 Max,"xiaomi-vacuum-cleaner-g20-max_1.jpg, xiaomi-vacuum-cleaner-g20-max_2-copy.jpg, xiaomi-vacuum-cleaner-g20-max_2.jpg, xiaomi-vacuum-cleaner-g20-max_3-copy.jpg, xiaomi-vacuum-cleaner-g20-max_3.jpg, xiaomi-vacuum-cleaner-g20-max_4-copy.jpg, xiaomi-vacuum-cleaner-g20-max_4.jpg, xiaomi-vacuum-cleaner-g20-max_5-copy.jpg, xiaomi-vacuum-cleaner-g20-max_5.jpg, xiaomi-vacuum-cleaner-g20-max_6.jpg, xiaomi-vacuum-cleaner-g20-max_7.jpg, xiaomi-vacuum-cleaner-g20-max_8.jpg, xiaomi-vacuum-cleaner-g20-max_9.jpg, xiaomi-vacuum-cleaner-g20-max_1-copy.jpg",14,14
978,שואב שוטף אלחוטי נטען שיאומי Xiaomi Truclean W20 Wet Dry Vacuum,"xiaomi-vacuum-cleaner-g20-max_1.jpg, xiaomi-vacuum-cleaner-g20-max_2-copy.jpg, xiaomi-vacuum-cleaner-g20-max_2.jpg, xiaomi-vacuum-cleaner-g20-max_3-copy.jpg, xiaomi-vacuum-cleaner-g20-max_3.jpg, xiaomi-vacuum-cleaner-g20-max_4-copy.jpg, xiaomi-vacuum-cleaner-g20-max_4.jpg, xiaomi-vacuum-cleaner-g20-max_5-copy.jpg, xiaomi-vacuum-cleaner-g20-max_5.jpg, xiaomi-vacuum-cleaner-g20-max_6.jpg, xiaomi-vacuum-cleaner-g20-max_7.jpg, xiaomi-vacuum-cleaner-g20-max_8.jpg, xiaomi-vacuum-cleaner-g20-max_9.jpg, xiaomi-vacuum-cleaner-g20-max_1-copy.jpg",14,14
979,טלפון סלולרי Samsung Galaxy A26 5G 128GB,"sm-a266_galaxy-a26-5g_black_front2.jpg, sm-a266_galaxy-a26-5g_black_back-l30.jpg, sm-a266_galaxy-a26-5g_black_back-r30.jpg, sm-a266_galaxy-a26-5g_black_back.jpg, sm-a266_galaxy-a26-5g_black_front-l30.jpg, sm-a266_galaxy-a26-5g_black_front-r30.jpg, sm-a266_galaxy-a26-5g_black_front.jpg, sm-a266_galaxy-a26-5g_white_back-l30.jpg, sm-a266_galaxy-a26-5g_white_back-r30.jpg, sm-a266_galaxy-a26-5g_white_back.jpg, sm-a266_galaxy-a26-5g_white_front-l30.jpg, sm-a266_galaxy-a26-5g_white_front-r30.jpg, sm-a266_galaxy-a26-5g_white_front.jpg, sm-a266_galaxy-a26-5g_white_front2.jpg, sm-a266_galaxy-a26-5g_peach-pink_front2.png, sm-a266_galaxy-a26-5g_peach-pink_back.png, sm-a266_galaxy-a26-5g_peach-pink_front.png",17,17
980,Samsung Galaxy A26 Black,sm-a266_galaxy-a26-5g_black_front.jpg,1,1
981,Samsung Galaxy A26 White,sm-a266_galaxy-a26-5g_white_front.jpg,1,1
982,Samsung Galaxy A26 Pink,sm-a266_galaxy-a26-5g_peach-pink_front.png,1,1
983,טלפון סלולרי Samsung Galaxy A36 5G 128GB,"sm-a366_galaxy-a36-5g_awesome-black_front.jpg, sm-a366_galaxy-a36-5g_awesome-black_back-l30.jpg, sm-a366_galaxy-a36-5g_awesome-black_back-r30.jpg, sm-a366_galaxy-a36-5g_awesome-black_back.jpg, sm-a366_galaxy-a36-5g_awesome-black_front-l30.jpg, sm-a366_galaxy-a36-5g_awesome-black_front-r30.jpg, sm-a366_galaxy-a36-5g_awesome-black_front2.jpg, sm-a366_galaxy-a36-5g_awesome-lavender_back-l30.jpg, sm-a366_galaxy-a36-5g_awesome-lavender_back-r30.jpg, sm-a366_galaxy-a36-5g_awesome-lavender_back.jpg, sm-a366_galaxy-a36-5g_awesome-lavender_front-l30.jpg, sm-a366_galaxy-a36-5g_awesome-lavender_front-r30.jpg, sm-a366_galaxy-a36-5g_awesome-lavender_front.jpg, sm-a366_galaxy-a36-5g_awesome-lavender_front2.jpg, sm-a366_galaxy-a36-5g_awesome-lime_back-l30.jpg, sm-a366_galaxy-a36-5g_awesome-lime_back-r30.jpg, sm-a366_galaxy-a36-5g_awesome-lime_back.jpg, sm-a366_galaxy-a36-5g_awesome-lime_front-l30.jpg, sm-a366_galaxy-a36-5g_awesome-lime_front-r30.jpg, sm-a366_galaxy-a36-5g_awesome-lime_front.jpg, sm-a366_galaxy-a36-5g_awesome-lime_front2.jpg, sm-a366_galaxy-a36-5g_awesome-white_back-l30.jpg, sm-a366_galaxy-a36-5g_awesome-white_back-r30.jpg, sm-a366_galaxy-a36-5g_awesome-white_back.jpg, sm-a366_galaxy-a36-5g_awesome-white_front-l30.jpg, sm-a366_galaxy-a36-5g_awesome-white_front-r30.jpg, sm-a366_galaxy-a36-5g_awesome-white_front.jpg, sm-a366_galaxy-a36-5g_awesome-white_front2.jpg",28,28
